billing_period,date,account_id,service,usage_type,region,cost_usd,usage_quantity
2026-02,2026-02-02,acct_008,AmazonS3,TimedStorage-ByteHrs,us-west-2,152.99,6645837.83
2026-02,2026-02-02,acct_008,AmazonS3,TimedStorage-ByteHrs,eu-west-1,162.60,7093974.46
2026-02,2026-02-02,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,291.45,1206.02
2026-02,2026-02-02,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,295.23,1250.15
2026-02,2026-02-02,acct_008,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,260.91,1077.46
2026-02,2026-02-02,acct_008,AWSLambda,Lambda-GB-Second,us-east-1,87.33,5229448.25
2026-02,2026-02-02,acct_008,AWSLambda,Lambda-GB-Second,us-west-2,84.19,5028961.85
2026-02,2026-02-02,acct_008,AWSLambda,Lambda-GB-Second,eu-west-1,77.82,4675182.45
2026-02,2026-02-02,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-east-1,31.46,106.50
2026-02,2026-02-02,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-west-2,29.50,97.40
2026-02,2026-02-02,acct_008,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,29.00,97.11
2026-02,2026-02-02,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,105.74,1064.11
2026-02,2026-02-02,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,118.73,1200.94
2026-02,2026-02-02,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,92.46,917.33
2026-02,2026-02-03,acct_001,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1165.17,6018.43
2026-02,2026-02-03,acct_001,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,1440.54,7489.36
2026-02,2026-02-03,acct_001,AmazonS3,TimedStorage-ByteHrs,us-east-1,346.51,15041799.58
2026-02,2026-02-03,acct_001,AmazonS3,TimedStorage-ByteHrs,eu-west-1,370.00,15924548.35
2026-02,2026-02-03,acct_001,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,699.20,2932.64
2026-02,2026-02-03,acct_001,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,674.75,2827.09
2026-02,2026-02-03,acct_001,AWSLambda,Lambda-GB-Second,us-east-1,165.32,10121083.61
2026-02,2026-02-03,acct_001,AWSLambda,Lambda-GB-Second,eu-west-1,161.60,9666382.31
2026-02,2026-02-03,acct_001,AmazonCloudWatch,MetricMonitorUsage,us-east-1,65.55,216.23
2026-02,2026-02-03,acct_001,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,62.37,206.06
2026-02,2026-02-03,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,300.11,3011.12
2026-02,2026-02-03,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,307.34,3049.91
2026-02,2026-02-03,acct_002,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,1777.13,9324.34
2026-02,2026-02-03,acct_002,AmazonS3,TimedStorage-ByteHrs,us-west-2,386.21,16682059.20
2026-02,2026-02-03,acct_002,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,779.25,3252.98
2026-02,2026-02-03,acct_002,AWSLambda,Lambda-GB-Second,us-west-2,135.22,8107876.78
2026-02,2026-02-03,acct_002,AmazonCloudWatch,MetricMonitorUsage,us-west-2,85.67,283.00
2026-02,2026-02-03,acct_002,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,335.16,3302.83
2026-02,2026-02-03,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,319.58,1685.26
2026-02,2026-02-03,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,277.44,1450.25
2026-02,2026-02-03,acct_003,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,200.03,1029.78
2026-02,2026-02-03,acct_003,AmazonS3,TimedStorage-ByteHrs,us-east-1,68.57,2949253.98
2026-02,2026-02-03,acct_003,AmazonS3,TimedStorage-ByteHrs,us-west-2,77.34,3429874.59
2026-02,2026-02-03,acct_003,AmazonS3,TimedStorage-ByteHrs,eu-central-1,65.01,2802906.09
2026-02,2026-02-03,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,144.86,613.30
2026-02,2026-02-03,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,125.51,524.25
2026-02,2026-02-03,acct_003,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,154.15,631.69
2026-02,2026-02-03,acct_003,AWSLambda,Lambda-GB-Second,us-east-1,23.15,1382876.33
2026-02,2026-02-03,acct_003,AWSLambda,Lambda-GB-Second,us-west-2,27.99,1693236.15
2026-02,2026-02-03,acct_003,AWSLambda,Lambda-GB-Second,eu-central-1,38.54,2271553.88
2026-02,2026-02-03,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-east-1,16.10,53.37
2026-02,2026-02-03,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-west-2,17.50,57.95
2026-02,2026-02-03,acct_003,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,14.27,47.81
2026-02,2026-02-03,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,65.19,654.82
2026-02,2026-02-03,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,51.45,517.28
2026-02,2026-02-03,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,54.97,550.96
2026-02,2026-02-03,acct_004,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,408.70,2138.15
2026-02,2026-02-03,acct_004,AmazonS3,TimedStorage-ByteHrs,eu-central-1,123.51,5300948.65
2026-02,2026-02-03,acct_004,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,262.28,1095.46
2026-02,2026-02-03,acct_004,AWSLambda,Lambda-GB-Second,eu-central-1,56.65,3448511.86
2026-02,2026-02-03,acct_004,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,25.55,85.21
2026-02,2026-02-03,acct_004,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,114.83,1141.22
2026-02,2026-02-03,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1167.11,6046.29
2026-02,2026-02-03,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,995.63,5256.24
2026-02,2026-02-03,acct_005,AmazonS3,TimedStorage-ByteHrs,us-east-1,252.10,10696400.05
2026-02,2026-02-03,acct_005,AmazonS3,TimedStorage-ByteHrs,us-west-2,324.81,14482000.25
2026-02,2026-02-03,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,502.16,2051.81
2026-02,2026-02-03,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,512.11,2127.68
2026-02,2026-02-03,acct_005,AWSLambda,Lambda-GB-Second,us-east-1,122.69,7279431.51
2026-02,2026-02-03,acct_005,AWSLambda,Lambda-GB-Second,us-west-2,164.03,9893741.77
2026-02,2026-02-03,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-east-1,49.26,165.36
2026-02,2026-02-03,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-west-2,72.87,243.33
2026-02,2026-02-03,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,223.18,2228.58
2026-02,2026-02-03,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,242.92,2387.20
2026-02,2026-02-03,acct_006,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,373.37,1937.03
2026-02,2026-02-03,acct_006,AmazonS3,TimedStorage-ByteHrs,us-east-1,105.47,4577901.96
2026-02,2026-02-03,acct_006,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,191.52,789.18
2026-02,2026-02-03,acct_006,AWSLambda,Lambda-GB-Second,us-east-1,41.42,2493105.01
2026-02,2026-02-03,acct_006,AmazonCloudWatch,MetricMonitorUsage,us-east-1,17.70,59.12
2026-02,2026-02-03,acct_006,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,86.15,858.73
2026-02,2026-02-03,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,539.49,2809.34
2026-02,2026-02-03,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,592.33,3074.51
2026-02,2026-02-03,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-west-1,164.42,7026752.28
2026-02,2026-02-03,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-central-1,143.29,6260137.38
2026-02,2026-02-03,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,302.61,1228.54
2026-02,2026-02-03,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,333.61,1393.82
2026-02,2026-02-03,acct_007,AWSLambda,Lambda-GB-Second,eu-west-1,61.11,3618470.16
2026-02,2026-02-03,acct_007,AWSLambda,Lambda-GB-Second,eu-central-1,86.46,5205902.82
2026-02,2026-02-03,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,43.83,146.72
2026-02,2026-02-03,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,36.14,120.26
2026-02,2026-02-03,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,153.58,1545.43
2026-02,2026-02-03,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,157.83,1570.09
2026-02,2026-02-03,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,539.24,2795.11
2026-02,2026-02-03,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,633.11,3346.87
2026-02,2026-02-03,acct_008,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,530.69,2752.26
2026-02,2026-02-03,acct_008,AmazonS3,TimedStorage-ByteHrs,us-east-1,152.77,6625733.87
2026-02,2026-02-03,acct_008,AmazonS3,TimedStorage-ByteHrs,us-west-2,168.35,7154663.13
2026-02,2026-02-03,acct_008,AmazonS3,TimedStorage-ByteHrs,eu-west-1,140.11,6043928.53
2026-02,2026-02-03,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,232.21,958.20
2026-02,2026-02-03,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,259.25,1078.04
2026-02,2026-02-03,acct_008,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,296.84,1233.81
2026-02,2026-02-03,acct_008,AWSLambda,Lambda-GB-Second,us-east-1,52.48,3146901.92
2026-02,2026-02-03,acct_008,AWSLambda,Lambda-GB-Second,us-west-2,78.89,4687507.26
2026-02,2026-02-03,acct_008,AWSLambda,Lambda-GB-Second,eu-west-1,53.53,3229618.11
2026-02,2026-02-03,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-east-1,30.12,101.04
2026-02,2026-02-03,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-west-2,30.76,103.25
2026-02,2026-02-03,acct_008,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,26.64,88.80
2026-02,2026-02-03,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,119.35,1179.00
2026-02,2026-02-03,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,105.85,1065.75
2026-02,2026-02-03,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,120.79,1195.61
2026-02,2026-02-04,acct_001,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1420.12,7479.90
2026-02,2026-02-04,acct_001,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,862.81,4426.56
2026-02,2026-02-04,acct_001,AmazonS3,TimedStorage-ByteHrs,us-east-1,325.83,14373474.85
2026-02,2026-02-04,acct_001,AmazonS3,TimedStorage-ByteHrs,eu-west-1,372.27,16309658.77
2026-02,2026-02-04,acct_001,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,596.93,2459.34
2026-02,2026-02-04,acct_001,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,678.11,2827.09
2026-02,2026-02-04,acct_001,AWSLambda,Lambda-GB-Second,us-east-1,170.75,10226111.03
2026-02,2026-02-04,acct_001,AWSLambda,Lambda-GB-Second,eu-west-1,169.96,10213456.91
2026-02,2026-02-04,acct_001,AmazonCloudWatch,MetricMonitorUsage,us-east-1,79.34,266.61
2026-02,2026-02-04,acct_001,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,59.58,194.12
2026-02,2026-02-04,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,335.20,3391.83
2026-02,2026-02-04,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,276.49,2713.44
2026-02,2026-02-04,acct_002,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,1638.11,8611.23
2026-02,2026-02-04,acct_002,AmazonS3,TimedStorage-ByteHrs,us-west-2,482.30,21077903.86
2026-02,2026-02-04,acct_002,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,737.29,3044.60
2026-02,2026-02-04,acct_002,AWSLambda,Lambda-GB-Second,us-west-2,174.90,10462389.30
2026-02,2026-02-04,acct_002,AmazonCloudWatch,MetricMonitorUsage,us-west-2,69.74,237.23
2026-02,2026-02-04,acct_002,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,389.87,3942.97
2026-02,2026-02-04,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,259.05,1360.76
2026-02,2026-02-04,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,305.01,1595.64
2026-02,2026-02-04,acct_003,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,330.59,1732.76
2026-02,2026-02-04,acct_003,AmazonS3,TimedStorage-ByteHrs,us-east-1,77.58,3394627.92
2026-02,2026-02-04,acct_003,AmazonS3,TimedStorage-ByteHrs,us-west-2,75.08,3205974.77
2026-02,2026-02-04,acct_003,AmazonS3,TimedStorage-ByteHrs,eu-central-1,73.90,3195360.92
2026-02,2026-02-04,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,123.37,522.68
2026-02,2026-02-04,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,159.37,673.07
2026-02,2026-02-04,acct_003,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,140.06,591.49
2026-02,2026-02-04,acct_003,AWSLambda,Lambda-GB-Second,us-east-1,31.10,1869736.92
2026-02,2026-02-04,acct_003,AWSLambda,Lambda-GB-Second,us-west-2,23.63,1423336.41
2026-02,2026-02-04,acct_003,AWSLambda,Lambda-GB-Second,eu-central-1,36.97,2189410.05
2026-02,2026-02-04,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-east-1,15.14,50.44
2026-02,2026-02-04,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-west-2,18.40,61.88
2026-02,2026-02-04,acct_003,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,15.48,51.71
2026-02,2026-02-04,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,61.72,615.90
2026-02,2026-02-04,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,54.94,548.62
2026-02,2026-02-04,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,57.16,564.44
2026-02,2026-02-04,acct_004,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,537.13,2808.50
2026-02,2026-02-04,acct_004,AmazonS3,TimedStorage-ByteHrs,eu-central-1,111.01,4820556.08
2026-02,2026-02-04,acct_004,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,267.85,1127.85
2026-02,2026-02-04,acct_004,AWSLambda,Lambda-GB-Second,eu-central-1,73.46,4409476.72
2026-02,2026-02-04,acct_004,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,24.19,79.78
2026-02,2026-02-04,acct_004,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,116.08,1165.23
2026-02,2026-02-04,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1270.73,6691.17
2026-02,2026-02-04,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,1036.54,5331.47
2026-02,2026-02-04,acct_005,AmazonS3,TimedStorage-ByteHrs,us-east-1,272.82,11887649.53
2026-02,2026-02-04,acct_005,AmazonS3,TimedStorage-ByteHrs,us-west-2,275.16,11894558.11
2026-02,2026-02-04,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,521.40,2161.56
2026-02,2026-02-04,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,497.75,2080.43
2026-02,2026-02-04,acct_005,AWSLambda,Lambda-GB-Second,us-east-1,113.21,6808885.68
2026-02,2026-02-04,acct_005,AWSLambda,Lambda-GB-Second,us-west-2,149.41,8862416.82
2026-02,2026-02-04,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-east-1,54.89,185.60
2026-02,2026-02-04,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-west-2,50.36,164.31
2026-02,2026-02-04,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,177.94,1779.95
2026-02,2026-02-04,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,233.34,2330.71
2026-02,2026-02-04,acct_006,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,423.40,2146.25
2026-02,2026-02-04,acct_006,AmazonS3,TimedStorage-ByteHrs,us-east-1,92.90,4102399.77
2026-02,2026-02-04,acct_006,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,150.77,625.83
2026-02,2026-02-04,acct_006,AWSLambda,Lambda-GB-Second,us-east-1,32.46,1929981.46
2026-02,2026-02-04,acct_006,AmazonCloudWatch,MetricMonitorUsage,us-east-1,18.43,62.32
2026-02,2026-02-04,acct_006,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,91.32,910.09
2026-02,2026-02-04,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,758.75,3953.21
2026-02,2026-02-04,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,789.43,4107.76
2026-02,2026-02-04,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-west-1,167.12,7292685.63
2026-02,2026-02-04,acct_007,AmazonS3,TimedStorage-ByteHrs,eu-central-1,230.03,10086386.79
2026-02,2026-02-04,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,299.09,1258.30
2026-02,2026-02-04,acct_007,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,308.63,1279.67
2026-02,2026-02-04,acct_007,AWSLambda,Lambda-GB-Second,eu-west-1,84.13,5049635.71
2026-02,2026-02-04,acct_007,AWSLambda,Lambda-GB-Second,eu-central-1,77.88,4673433.46
2026-02,2026-02-04,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,35.97,120.41
2026-02,2026-02-04,acct_007,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,27.84,93.42
2026-02,2026-02-04,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,120.37,1186.30
2026-02,2026-02-04,acct_007,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,140.13,1402.49
2026-02,2026-02-04,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,523.97,2751.69
2026-02,2026-02-04,acct_008,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,463.81,2405.84
2026-02,2026-02-04,acct_008,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,519.26,2703.20
2026-02,2026-02-04,acct_008,AmazonS3,TimedStorage-ByteHrs,us-east-1,152.28,6554339.81
2026-02,2026-02-04,acct_008,AmazonS3,TimedStorage-ByteHrs,us-west-2,164.24,7145542.53
2026-02,2026-02-04,acct_008,AmazonS3,TimedStorage-ByteHrs,eu-west-1,125.29,5340803.65
2026-02,2026-02-04,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,277.96,1155.60
2026-02,2026-02-04,acct_008,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,275.36,1147.01
2026-02,2026-02-04,acct_008,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,281.53,1184.17
2026-02,2026-02-04,acct_008,AWSLambda,Lambda-GB-Second,us-east-1,51.30,3041691.25
2026-02,2026-02-04,acct_008,AWSLambda,Lambda-GB-Second,us-west-2,46.92,2823097.64
2026-02,2026-02-04,acct_008,AWSLambda,Lambda-GB-Second,eu-west-1,75.66,4520029.10
2026-02,2026-02-04,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-east-1,23.75,77.81
2026-02,2026-02-04,acct_008,AmazonCloudWatch,MetricMonitorUsage,us-west-2,27.79,92.12
2026-02,2026-02-04,acct_008,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,29.16,97.25
2026-02,2026-02-04,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,118.34,1195.77
2026-02,2026-02-04,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,117.01,1159.97
2026-02,2026-02-04,acct_008,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,132.30,1302.71
2026-02,2026-02-05,acct_001,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1498.02,7810.17
2026-02,2026-02-05,acct_001,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,1350.26,7144.30
2026-02,2026-02-05,acct_001,AmazonS3,TimedStorage-ByteHrs,us-east-1,335.12,14870551.31
2026-02,2026-02-05,acct_001,AmazonS3,TimedStorage-ByteHrs,eu-west-1,357.71,15353905.20
2026-02,2026-02-05,acct_001,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,663.93,2736.60
2026-02,2026-02-05,acct_001,AmazonRDS,InstanceUsage:db.r5.large,eu-west-1,613.87,2567.95
2026-02,2026-02-05,acct_001,AWSLambda,Lambda-GB-Second,us-east-1,170.90,10190385.10
2026-02,2026-02-05,acct_001,AWSLambda,Lambda-GB-Second,eu-west-1,186.18,11299873.90
2026-02,2026-02-05,acct_001,AmazonCloudWatch,MetricMonitorUsage,us-east-1,85.27,285.75
2026-02,2026-02-05,acct_001,AmazonCloudWatch,MetricMonitorUsage,eu-west-1,81.80,267.53
2026-02,2026-02-05,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,292.02,2894.87
2026-02,2026-02-05,acct_001,AmazonEKS,AmazonEKS-Hours:perCluster,eu-west-1,309.30,3075.36
2026-02,2026-02-05,acct_002,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,1592.09,8448.20
2026-02,2026-02-05,acct_002,AmazonS3,TimedStorage-ByteHrs,us-west-2,385.72,16839590.00
2026-02,2026-02-05,acct_002,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,743.65,3100.88
2026-02,2026-02-05,acct_002,AWSLambda,Lambda-GB-Second,us-west-2,174.75,10531936.77
2026-02,2026-02-05,acct_002,AmazonCloudWatch,MetricMonitorUsage,us-west-2,96.94,328.45
2026-02,2026-02-05,acct_002,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,339.27,3412.67
2026-02,2026-02-05,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,252.88,1315.93
2026-02,2026-02-05,acct_003,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,314.31,1651.19
2026-02,2026-02-05,acct_003,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,293.56,1542.49
2026-02,2026-02-05,acct_003,AmazonS3,TimedStorage-ByteHrs,us-east-1,75.41,3318004.26
2026-02,2026-02-05,acct_003,AmazonS3,TimedStorage-ByteHrs,us-west-2,74.77,3239070.70
2026-02,2026-02-05,acct_003,AmazonS3,TimedStorage-ByteHrs,eu-central-1,75.68,3194182.12
2026-02,2026-02-05,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,146.95,589.95
2026-02,2026-02-05,acct_003,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,119.76,501.25
2026-02,2026-02-05,acct_003,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,142.06,585.05
2026-02,2026-02-05,acct_003,AWSLambda,Lambda-GB-Second,us-east-1,26.64,1620633.06
2026-02,2026-02-05,acct_003,AWSLambda,Lambda-GB-Second,us-west-2,28.27,1734346.18
2026-02,2026-02-05,acct_003,AWSLambda,Lambda-GB-Second,eu-central-1,36.43,2194815.96
2026-02,2026-02-05,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-east-1,17.97,59.96
2026-02,2026-02-05,acct_003,AmazonCloudWatch,MetricMonitorUsage,us-west-2,13.56,45.15
2026-02,2026-02-05,acct_003,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,15.39,50.59
2026-02,2026-02-05,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,60.26,598.17
2026-02,2026-02-05,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,66.57,665.90
2026-02,2026-02-05,acct_003,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,60.68,606.18
2026-02,2026-02-05,acct_004,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,518.01,2714.60
2026-02,2026-02-05,acct_004,AmazonS3,TimedStorage-ByteHrs,eu-central-1,121.04,5207950.59
2026-02,2026-02-05,acct_004,AmazonRDS,InstanceUsage:db.r5.large,eu-central-1,270.00,1120.36
2026-02,2026-02-05,acct_004,AWSLambda,Lambda-GB-Second,eu-central-1,48.42,2918270.62
2026-02,2026-02-05,acct_004,AmazonCloudWatch,MetricMonitorUsage,eu-central-1,28.59,93.84
2026-02,2026-02-05,acct_004,AmazonEKS,AmazonEKS-Hours:perCluster,eu-central-1,114.18,1150.22
2026-02,2026-02-05,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,1154.83,6052.76
2026-02,2026-02-05,acct_005,AmazonEC2,BoxUsage:m5.xlarge,us-west-2,850.30,4443.32
2026-02,2026-02-05,acct_005,AmazonS3,TimedStorage-ByteHrs,us-east-1,273.30,11825104.03
2026-02,2026-02-05,acct_005,AmazonS3,TimedStorage-ByteHrs,us-west-2,304.53,13436471.01
2026-02,2026-02-05,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,566.47,2391.31
2026-02,2026-02-05,acct_005,AmazonRDS,InstanceUsage:db.r5.large,us-west-2,521.18,2179.26
2026-02,2026-02-05,acct_005,AWSLambda,Lambda-GB-Second,us-east-1,165.48,9940856.18
2026-02,2026-02-05,acct_005,AWSLambda,Lambda-GB-Second,us-west-2,142.61,8627028.68
2026-02,2026-02-05,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-east-1,57.23,189.39
2026-02,2026-02-05,acct_005,AmazonCloudWatch,MetricMonitorUsage,us-west-2,55.60,186.50
2026-02,2026-02-05,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,233.27,2340.66
2026-02,2026-02-05,acct_005,AmazonEKS,AmazonEKS-Hours:perCluster,us-west-2,243.82,2429.09
2026-02,2026-02-05,acct_006,AmazonEC2,BoxUsage:m5.xlarge,us-east-1,401.57,2099.45
2026-02,2026-02-05,acct_006,AmazonS3,TimedStorage-ByteHrs,us-east-1,78.78,3474842.36
2026-02,2026-02-05,acct_006,AmazonRDS,InstanceUsage:db.r5.large,us-east-1,159.91,655.26
2026-02,2026-02-05,acct_006,AWSLambda,Lambda-GB-Second,us-east-1,30.50,1811477.85
2026-02,2026-02-05,acct_006,AmazonCloudWatch,MetricMonitorUsage,us-east-1,18.94,62.97
2026-02,2026-02-05,acct_006,AmazonEKS,AmazonEKS-Hours:perCluster,us-east-1,73.35,738.04
2026-02,2026-02-05,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-west-1,663.34,3465.81
2026-02,2026-02-05,acct_007,AmazonEC2,BoxUsage:m5.xlarge,eu-central-1,689.71,3614.36
